x0000,y0000
6.375e-05,11598,
6.38e-05,18067,
6.385e-05,18539,
6.39e-05,18028,
6.395e-05,17958,
6.4e-05,18077,
6.405e-05,17937,
6.41e-05,17651,
6.415e-05,17510,
6.42e-05,17562,
6.425e-05,17570,
6.43e-05,17744,
6.435e-05,17470,
6.44e-05,17356,
6.445e-05,17327,
6.45e-05,17253,
6.455e-05,17264,
6.46e-05,17375,
6.465e-05,17342,
6.47e-05,17280,
6.475e-05,17244,
6.48e-05,17141,
6.485e-05,17279,
6.49e-05,17159,
6.495e-05,17349,
6.5e-05,17527,
6.505e-05,17218,
6.51e-05,17252,
6.515e-05,17121,
6.52e-05,17506,
6.525e-05,17461,
6.53e-05,17246,
6.535e-05,17378,
6.54e-05,17313,
6.545e-05,17365,
6.55e-05,17491,
6.555e-05,17286,
6.56e-05,17261,
6.565e-05,17448,
6.57e-05,17135,
6.575e-05,16867,
6.58e-05,17481,
6.585e-05,17374,
6.59e-05,17411,
6.595e-05,17417,
6.6e-05,17243,
6.605e-05,17532,
6.61e-05,17318,
6.615e-05,17472,
6.62e-05,17307,
6.625e-05,17247,
6.63e-05,16937,
6.635e-05,17293,
6.64e-05,17354,
6.645e-05,17303,
6.65e-05,17393,
6.655e-05,17167,
6.66e-05,17675,
6.665e-05,17414,
6.67e-05,17376,
6.675e-05,17344,
6.68e-05,17364,
6.685e-05,17292,
6.69e-05,17483,
6.695e-05,17262,
6.7e-05,17332,
6.705e-05,17362,
6.71e-05,17331,
6.715e-05,17397,
6.72e-05,17509,
6.725e-05,17195,
6.73e-05,17533,
6.735e-05,17522,
6.74e-05,17458,
6.745e-05,17420,
6.75e-05,17316,
6.755e-05,17348,
6.76e-05,17648,
6.765e-05,17451,
6.77e-05,17424,
6.775e-05,17434,
6.78e-05,17316,
6.785e-05,17830,
6.79e-05,17390,
6.795e-05,17632,
6.8e-05,17344,
6.805e-05,17486,
6.81e-05,17478,
6.815e-05,17564,
6.82e-05,17441,
6.825e-05,17366,
6.83e-05,17428,
6.835e-05,17284,
6.84e-05,17527,
6.845e-05,17484,
6.85e-05,17444,
6.855e-05,17463,
6.86e-05,17344,
6.865e-05,17825,
6.87e-05,17108,
6.875e-05,4696,
6.88e-05,465,
6.885e-05,222,
6.89e-05,170,
6.895e-05,188,
6.9e-05,173,
6.905e-05,541,
6.91e-05,11677,
6.915e-05,18184,
6.92e-05,18358,
6.925e-05,17841,
6.93e-05,17955,
6.935e-05,17828,
6.94e-05,17676,
6.945e-05,17707,
6.95e-05,17512,
6.955e-05,17529,
6.96e-05,17449,
6.965e-05,17291,
6.97e-05,17184,
6.975e-05,17386,
6.98e-05,17373,
6.985e-05,17265,
6.99e-05,17051,
6.995e-05,17156,
7e-05,17221,
7.005e-05,17026,
7.01e-05,17326,
7.015e-05,17134,
7.02e-05,17177,
7.025e-05,17330,
7.03e-05,17159,
7.035e-05,17441,
7.04e-05,17135,
7.045e-05,17216,
7.05e-05,17221,
7.055e-05,17302,
7.06e-05,17260,
7.065e-05,17437,
7.07e-05,17294,
7.075e-05,17363,
7.08e-05,17322,
7.085e-05,17081,
7.09e-05,17243,
7.095e-05,17263,
7.1e-05,17250,
7.105e-05,17233,
7.11e-05,17346,
7.115e-05,17250,
7.12e-05,17264,
7.125e-05,17355,
7.13e-05,17550,
7.135e-05,17258,
7.14e-05,17539,
7.145e-05,17471,
7.15e-05,17252,
7.155e-05,17374,
7.16e-05,17389,
7.165e-05,17315,
7.17e-05,17404,
7.175e-05,17232,
7.18e-05,17708,
7.185e-05,17422,
7.19e-05,17065,
7.195e-05,17393,
7.2e-05,17299,
7.205e-05,17435,
7.21e-05,17440,
7.215e-05,17437,
7.22e-05,17442,
7.225e-05,17500,
7.23e-05,17183,
7.235e-05,17359,
7.24e-05,17184,
7.245e-05,17221,
7.25e-05,17486,
7.255e-05,17343,
7.26e-05,17502,
7.265e-05,17360,
7.27e-05,17493,
7.275e-05,17517,
7.28e-05,17390,
7.285e-05,17411,
7.29e-05,17354,
7.295e-05,17361,
7.3e-05,17296,
7.305e-05,17472,
7.31e-05,17220,
7.315e-05,17550,
7.32e-05,17390,
7.325e-05,17285,
7.33e-05,17377,
7.335e-05,17382,
7.34e-05,17539,
7.345e-05,17323,
7.35e-05,17384,
7.355e-05,17562,
7.36e-05,17281,
7.365e-05,17636,
7.37e-05,17152,
7.375e-05,17600,
7.38e-05,17521,
7.385e-05,17300,
7.39e-05,17587,
7.395e-05,17480,
7.4e-05,17491,
7.405e-05,16816,
7.41e-05,4687,
7.415e-05,423,
7.42e-05,196,
7.425e-05,160,
7.43e-05,193,
7.435e-05,168,
7.44e-05,204,
7.445e-05,9045,
7.45e-05,17038,
7.455e-05,18030,
7.46e-05,17666,
7.465e-05,17564,
7.47e-05,17651,
7.475e-05,17793,
7.48e-05,17486,
7.485e-05,17306,
7.49e-05,17521,
7.495e-05,17402,
7.5e-05,17431,
7.505e-05,17175,
7.51e-05,17214,
7.515e-05,17085,
7.52e-05,17354,
7.525e-05,17154,
7.53e-05,16998,
7.535e-05,17207,
7.54e-05,17264,
7.545e-05,17218,
7.55e-05,17005,
7.555e-05,16899,
7.56e-05,17251,
7.565e-05,16954,
7.57e-05,17066,
7.575e-05,17061,
7.58e-05,17262,
7.585e-05,17423,
7.59e-05,17057,
7.595e-05,17417,
7.6e-05,17071,
7.605e-05,17258,
7.61e-05,17303,
7.615e-05,17255,
7.62e-05,17292,
7.625e-05,17452,
7.63e-05,17014,
7.635e-05,17378,
7.64e-05,17343,
7.645e-05,17051,
7.65e-05,17288,
7.655e-05,17296,
7.66e-05,17483,
7.665e-05,17159,
7.67e-05,17541,
7.675e-05,17223,
7.68e-05,17169,
7.685e-05,17462,
7.69e-05,17231,
7.695e-05,17375,
7.7e-05,17202,
7.705e-05,17375,
7.71e-05,17394,
7.715e-05,17464,
7.72e-05,17156,
7.725e-05,17469,
7.73e-05,17176,
7.735e-05,17230,
7.74e-05,17455,
7.745e-05,17312,
7.75e-05,17523,
7.755e-05,17262,
7.76e-05,17323,
7.765e-05,17141,
7.77e-05,17269,
7.775e-05,17409,
7.78e-05,17310,
7.785e-05,17409,
7.79e-05,17407,
7.795e-05,17579,
7.8e-05,17505,
7.805e-05,17305,
7.81e-05,17657,
7.815e-05,17193,
7.82e-05,17233,
7.825e-05,17248,
7.83e-05,17519,
7.835e-05,17366,
7.84e-05,17348,
7.845e-05,17435,
7.85e-05,17494,
7.855e-05,17263,
7.86e-05,17210,
7.865e-05,17436,
7.87e-05,17454,
7.875e-05,17525,
7.88e-05,17523,
7.885e-05,17374,
7.89e-05,17399,
7.895e-05,17443,
7.9e-05,17490,
7.905e-05,17385,
7.91e-05,17508,
7.915e-05,17423,
7.92e-05,17476,
7.925e-05,17291,
7.93e-05,17467,
7.935e-05,17363,
7.94e-05,17539,
7.945e-05,7206,
7.95e-05,653,
7.955e-05,223,
7.96e-05,210,
7.965e-05,173,
7.97e-05,201,
7.975e-05,188,
7.98e-05,3895,
7.985e-05,14794,
7.99e-05,17594,
7.995e-05,17698,
8e-05,17287,
8.005e-05,17291,
8.01e-05,17633,
8.015e-05,17001,
8.02e-05,17318,
8.025e-05,17213,
8.03e-05,17301,
8.035e-05,17151,
8.04e-05,16881,
8.045e-05,17030,
8.05e-05,16932,
8.055e-05,16865,
8.06e-05,16989,
8.065e-05,16780,
8.07e-05,16981,
8.075e-05,16890,
8.08e-05,17199,
8.085e-05,17167,
8.09e-05,16911,
8.095e-05,16984,
8.1e-05,17140,
8.105e-05,17279,
8.11e-05,17113,
8.115e-05,16858,
8.12e-05,17268,
8.125e-05,17171,
8.13e-05,17083,
8.135e-05,17080,
8.14e-05,17204,
8.145e-05,16958,
8.15e-05,17350,
8.155e-05,17467,
8.16e-05,17231,
8.165e-05,17311,
8.17e-05,17215,
8.175e-05,17181,
8.18e-05,17211,
8.185e-05,17157,
8.19e-05,17166,
8.195e-05,17147,
8.2e-05,17361,
8.205e-05,17232,
8.21e-05,17354,
8.215e-05,17203,
8.22e-05,17038,
8.225e-05,17273,
8.23e-05,17373,
8.235e-05,17439,
8.24e-05,17183,
8.245e-05,17086,
8.25e-05,17255,
8.255e-05,17331,
8.26e-05,17324,
8.265e-05,17386,
8.27e-05,17272,
8.275e-05,17047,
8.28e-05,17352,
8.285e-05,17082,
8.29e-05,17460,
8.295e-05,17206,
8.3e-05,17360,
8.305e-05,17275,
8.31e-05,17299,
8.315e-05,17530,
8.32e-05,17418,
8.325e-05,17251,
8.33e-05,17533,
8.335e-05,17283,
8.34e-05,17368,
8.345e-05,17428,
8.35e-05,17517,
8.355e-05,17444,
8.36e-05,17392,
8.365e-05,17469,
8.37e-05,17358,
8.375e-05,17304,
8.38e-05,17385,
8.385e-05,17546,
8.39e-05,17387,
8.395e-05,17320,
8.4e-05,17320,
8.405e-05,17399,
8.41e-05,17296,
8.415e-05,17485,
8.42e-05,17452,
8.425e-05,17683,
8.43e-05,17427,
8.435e-05,17481,
8.44e-05,17342,
8.445e-05,17419,
8.45e-05,17437,
8.455e-05,17468,
8.46e-05,17476,
8.465e-05,17356,
8.47e-05,17425,
8.475e-05,17327,
8.48e-05,12661,
8.485e-05,2175,
8.49e-05,250,
8.495e-05,209,
8.5e-05,188,
8.505e-05,189,
8.51e-05,190,
8.515e-05,182,
8.52e-05,8469,
8.525e-05,16656,
8.53e-05,17468,
8.535e-05,17070,
8.54e-05,16951,
8.545e-05,16945,
8.55e-05,16929,
8.555e-05,16704,
8.56e-05,17098,
8.565e-05,17136,
8.57e-05,16973,
8.575e-05,16985,
8.58e-05,16847,
8.585e-05,16656,
8.59e-05,16889,
8.595e-05,16859,
8.6e-05,16904,
8.605e-05,16884,
8.61e-05,16754,
8.615e-05,16885,
8.62e-05,16560,
8.625e-05,16812,
8.63e-05,17075,
8.635e-05,17157,
8.64e-05,16969,
8.645e-05,16924,
8.65e-05,17003,
8.655e-05,17002,
8.66e-05,16958,
8.665e-05,17153,
8.67e-05,17125,
8.675e-05,17234,
8.68e-05,17012,
8.685e-05,17139,
8.69e-05,17149,
8.695e-05,17355,
8.7e-05,17298,
8.705e-05,17219,
8.71e-05,17145,
8.715e-05,16924,
8.72e-05,17084,
8.725e-05,17050,
8.73e-05,17246,
8.735e-05,17128,
8.74e-05,17284,
8.745e-05,17034,
8.75e-05,17339,
8.755e-05,17382,
8.76e-05,17000,
8.765e-05,17584,
8.77e-05,17294,
8.775e-05,17336,
8.78e-05,17245,
8.785e-05,17176,
8.79e-05,17152,
8.795e-05,17129,
8.8e-05,17347,
8.805e-05,17414,
8.81e-05,17289,
8.815e-05,17518,
8.82e-05,17263,
8.825e-05,17283,
8.83e-05,17444,
8.835e-05,17278,
8.84e-05,17411,
8.845e-05,17198,
8.85e-05,17150,
8.855e-05,17520,
8.86e-05,17268,
8.865e-05,17364,
8.87e-05,17400,
8.875e-05,17198,
8.88e-05,17377,
8.885e-05,17404,
8.89e-05,17543,
8.895e-05,17238,
8.9e-05,17498,
8.905e-05,17417,
8.91e-05,17171,
8.915e-05,17326,
8.92e-05,17394,
8.925e-05,17214,
8.93e-05,17366,
8.935e-05,17659,
8.94e-05,17512,
8.945e-05,17425,
8.95e-05,17354,
8.955e-05,17601,
8.96e-05,17348,
8.965e-05,17444,
8.97e-05,17547,
8.975e-05,17220,
8.98e-05,17454,
8.985e-05,17510,
8.99e-05,17579,
8.995e-05,17344,
9e-05,17532,
9.005e-05,17372,
9.01e-05,17255,
9.015e-05,17310,
9.02e-05,7143,
9.025e-05,662,
9.03e-05,214,
9.035e-05,183,
9.04e-05,193,
9.045e-05,182,
9.05e-05,208,
9.055e-05,509,
9.06e-05,10875,
9.065e-05,17057,
9.07e-05,17417,
9.075e-05,16967,
9.08e-05,17075,
9.085e-05,16822,
9.09e-05,16917,
9.095e-05,16679,
9.1e-05,16785,
9.105e-05,16693,
9.11e-05,16892,
9.115e-05,16941,
9.12e-05,16777,
9.125e-05,16803,
9.13e-05,16880,
9.135e-05,16648,
9.14e-05,17031,
9.145e-05,16676,
9.15e-05,16677,
9.155e-05,16830,
9.16e-05,16690,
9.165e-05,16827,
9.17e-05,16921,
9.175e-05,16986,
9.18e-05,17125,
9.185e-05,16892,
9.19e-05,16887,
9.195e-05,17017,
9.2e-05,17227,
9.205e-05,17196,
9.21e-05,17072,
9.215e-05,17050,
9.22e-05,16916,
9.225e-05,16997,
9.23e-05,17248,
9.235e-05,17074,
9.24e-05,17288,
9.245e-05,17275,
9.25e-05,17261,
9.255e-05,17281,
9.26e-05,17024,
9.265e-05,17268,
9.27e-05,17187,
9.275e-05,17255,
9.28e-05,17160,
9.285e-05,17157,
9.29e-05,17162,
9.295e-05,17436,
9.3e-05,17104,
9.305e-05,17409,
9.31e-05,17228,
9.315e-05,17391,
9.32e-05,17179,
9.325e-05,17228,
9.33e-05,17416,
9.335e-05,17225,
9.34e-05,17025,
9.345e-05,17314,
9.35e-05,17355,
9.355e-05,17250,
9.36e-05,17242,
9.365e-05,17199,
9.37e-05,17186,
9.375e-05,17328,
9.38e-05,17179,
9.385e-05,17382,
9.39e-05,17123,
9.395e-05,17437,
9.4e-05,17143,
9.405e-05,17285,
9.41e-05,17362,
9.415e-05,17261,
9.42e-05,17245,
9.425e-05,17509,
9.43e-05,17335,
9.435e-05,17274,
9.44e-05,17487,
9.445e-05,17383,
9.45e-05,17162,
9.455e-05,17480,
9.46e-05,17398,
9.465e-05,17360,
9.47e-05,17227,
9.475e-05,17238,
9.48e-05,17273,
9.485e-05,17607,
9.49e-05,17432,
9.495e-05,17289,
9.5e-05,17325,
9.505e-05,17328,
9.51e-05,17300,
9.515e-05,17292,
9.52e-05,16978,
9.525e-05,17342,
9.53e-05,17559,
9.535e-05,17338,
9.54e-05,17519,
9.545e-05,17311,
9.55e-05,17338,
9.555e-05,16944,
9.56e-05,4701,
9.565e-05,420,
9.57e-05,226,
9.575e-05,205,
9.58e-05,207,
9.585e-05,211,
9.59e-05,174,
9.595e-05,553,
9.6e-05,10822,
9.605e-05,16602,
9.61e-05,17141,
9.615e-05,16710,
9.62e-05,16709,
9.625e-05,16767,
9.63e-05,16640,
9.635e-05,16713,
9.64e-05,16642,
9.645e-05,16807,
9.65e-05,16791,
9.655e-05,16858,
9.66e-05,16703,
9.665e-05,16597,
9.67e-05,16521,
9.675e-05,16891,
9.68e-05,16642,
9.685e-05,16632,
9.69e-05,16820,
9.695e-05,16867,
9.7e-05,16787,
9.705e-05,16825,
9.71e-05,16666,
9.715e-05,17086,
9.72e-05,17053,
9.725e-05,16919,
9.73e-05,17007,
9.735e-05,16724,
9.74e-05,17112,
9.745e-05,16971,
9.75e-05,17203,
9.755e-05,16967,
9.76e-05,17104,
9.765e-05,16912,
9.77e-05,17047,
9.775e-05,17200,
9.78e-05,17228,
9.785e-05,17153,
9.79e-05,17064,
9.795e-05,17198,
9.8e-05,17056,
9.805e-05,17036,
9.81e-05,17086,
9.815e-05,16934,
9.82e-05,17014,
9.825e-05,17228,
9.83e-05,17124,
9.835e-05,17273,
9.84e-05,17218,
9.845e-05,17451,
9.85e-05,17279,
9.855e-05,17362,
9.86e-05,17145,
9.865e-05,17284,
9.87e-05,17168,
9.875e-05,17232,
9.88e-05,17272,
9.885e-05,17125,
9.89e-05,17275,
9.895e-05,17050,
9.9e-05,17318,
9.905e-05,17377,
9.91e-05,17260,
9.915e-05,17291,
9.92e-05,17396,
9.925e-05,17432,
9.93e-05,17382,
9.935e-05,17404,
9.94e-05,17060,
9.945e-05,17510,
9.95e-05,17094,
9.955e-05,17333,
9.96e-05,17411,
9.965e-05,17340,
9.97e-05,17453,
9.975e-05,17175,
9.98e-05,17341,
9.985e-05,17268,
9.99e-05,17376,
9.995e-05,17362,
0.0001,17409,
0.00010005,17148,
0.0001001,17495,
0.00010015,17174,
0.0001002,17251,
0.00010025,17413,
0.0001003,17273,
0.00010035,17331,
0.0001004,17184,
0.00010045,17350,
0.0001005,17268,
0.00010055,17447,
0.0001006,17234,
0.00010065,17551,
0.0001007,17442,
0.00010075,17381,
0.0001008,17578,
0.00010085,17267,
0.0001009,17429,
0.00010095,16627,
0.000101,4703,
0.00010105,452,
0.0001011,177,
0.00010115,188,
0.0001012,175,
0.00010125,204,
0.0001013,219,
0.00010135,163,
0.0001014,8363,
0.00010145,16083,
0.0001015,16885,
0.00010155,16650,
0.0001016,16296,
0.00010165,16503,
0.0001017,16572,
0.00010175,16627,
0.0001018,16599,
0.00010185,16674,
0.0001019,16863,
0.00010195,16645,
0.000102,16670,
0.00010205,16781,
0.0001021,16706,
0.00010215,16622,
0.0001022,16664,
0.00010225,16770,
0.0001023,16875,
0.00010235,16801,
0.0001024,16684,
0.00010245,16841,
0.0001025,16826,
0.00010255,16819,
0.0001026,16734,
0.00010265,16931,
0.0001027,16907,
0.00010275,16726,
0.0001028,16978,
0.00010285,16964,
0.0001029,16796,
0.00010295,16860,
0.000103,16985,
0.00010305,16853,
0.0001031,17118,
0.00010315,17253,
0.0001032,17246,
0.00010325,16946,
0.0001033,17285,
0.00010335,17237,
0.0001034,17096,
0.00010345,17180,
0.0001035,17164,
0.00010355,17174,
0.0001036,17194,
0.00010365,17234,
0.0001037,17289,
0.00010375,17246,
0.0001038,17142,
0.00010385,17159,
0.0001039,17317,
0.00010395,17382,
0.000104,17132,
0.00010405,17228,
0.0001041,17388,
0.00010415,17365,
0.0001042,17106,
0.00010425,17301,
0.0001043,17237,
0.00010435,17306,
0.0001044,17248,
0.00010445,17268,
0.0001045,17380,
0.00010455,17283,
0.0001046,17315,
0.00010465,17162,
0.0001047,17465,
0.00010475,17041,
0.0001048,17550,
0.00010485,17389,
0.0001049,17279,
0.00010495,17431,
0.000105,17438,
0.00010505,17083,
0.0001051,17449,
0.00010515,17314,
0.0001052,17281,
0.00010525,17673,
0.0001053,17206,
0.00010535,17467,
0.0001054,17266,
0.00010545,17479,
0.0001055,17495,
0.00010555,17263,
0.0001056,17507,
0.00010565,17295,
0.0001057,17479,
0.00010575,17525,
0.0001058,17378,
0.00010585,17432,
0.0001059,17256,
0.00010595,17318,
0.000106,17421,
0.00010605,17532,
0.0001061,17335,
0.00010615,17423,
0.0001062,17294,
0.00010625,17454,
0.0001063,17130,
0.00010635,17416,
0.0001064,7285,
0.00010645,689,
0.0001065,195,
0.00010655,196,
0.0001066,194,
0.00010665,178,
0.0001067,160,
0.00010675,186,
0.0001068,3796,
0.00010685,14132,
0.0001069,16781,
0.00010695,16910,
0.000107,16545,
0.00010705,16539,
0.0001071,16744,
0.00010715,16565,
0.0001072,16772,
0.00010725,16786,
0.0001073,16774,
0.00010735,16881,
0.0001074,16771,
0.00010745,16697,
0.0001075,16784,
0.00010755,16769,
0.0001076,16931,
0.00010765,16749,
0.0001077,16734,
0.00010775,16711,
0.0001078,17025,
0.00010785,16666,
0.0001079,17009,
0.00010795,16831,
0.000108,16797,
0.00010805,16835,
0.0001081,16812,
0.00010815,16952,
0.0001082,16875,
0.00010825,16844,
0.0001083,16909,
0.00010835,17001,
0.0001084,16913,
0.00010845,17217,
0.0001085,17075,
0.00010855,17227,
0.0001086,17052,
0.00010865,17119,
0.0001087,17366,
0.00010875,17076,
0.0001088,17067,
0.00010885,17024,
0.0001089,17147,
0.00010895,17217,
0.000109,17244,
0.00010905,17173,
0.0001091,17356,
0.00010915,17214,
0.0001092,17056,
0.00010925,17246,
0.0001093,17251,
0.00010935,17226,
0.0001094,17464,
0.00010945,17412,
0.0001095,17330,
0.00010955,17347,
0.0001096,17222,
0.00010965,17298,
0.0001097,17233,
0.00010975,17369,
0.0001098,17290,
0.00010985,17259,
0.0001099,17327,
0.00010995,17319,
0.00011,17372,
0.00011005,17245,
0.0001101,17372,
0.00011015,17192,
0.0001102,17463,
0.00011025,17350,
0.0001103,17220,
0.00011035,17393,
0.0001104,16990,
0.00011045,17298,
0.0001105,17186,
0.00011055,17484,
0.0001106,17383,
0.00011065,17272,
0.0001107,17185,
0.00011075,17253,
0.0001108,17483,
0.00011085,17329,
0.0001109,17352,
0.00011095,17336,
0.000111,17468,
0.00011105,17110,
0.0001111,17520,
0.00011115,17322,
0.0001112,17417,
0.00011125,17244,
0.0001113,17362,
0.00011135,17522,
0.0001114,17162,
0.00011145,17628,
0.0001115,17365,
0.00011155,17247,
0.0001116,17304,
0.00011165,17509,
0.0001117,17368,
0.00011175,17561,
0.0001118,12446,
0.00011185,2138,
0.0001119,276,
0.00011195,178,
0.000112,203,
0.00011205,182,
0.0001121,209,
0.00011215,199,
0.0001122,185,
0.00011225,8359,
0.0001123,16180,
0.00011235,17094,
0.0001124,16762,
0.00011245,16566,
0.0001125,16791,
0.00011255,16573,
0.0001126,16721,
0.00011265,16780,
0.0001127,16673,
0.00011275,16690,
0.0001128,16725,
0.00011285,16728,
0.0001129,16728,
0.00011295,16853,
0.000113,16889,
0.00011305,16759,
0.0001131,16974,
0.00011315,16958,
0.0001132,16812,
0.00011325,16681,
0.0001133,16860,
0.00011335,16846,
0.0001134,16705,
0.00011345,16715,
0.0001135,16977,
0.00011355,16934,
0.0001136,16756,
0.00011365,17163,
0.0001137,17021,
0.00011375,17230,
0.0001138,17129,
0.00011385,17037,
0.0001139,17137,
0.00011395,17249,
0.000114,17260,
0.00011405,16994,
0.0001141,17279,
0.00011415,17082,
0.0001142,17318,
0.00011425,17189,
0.0001143,17094,
0.00011435,17210,
0.0001144,17192,
0.00011445,17292,
0.0001145,17150,
0.00011455,17567,
0.0001146,17265,
0.00011465,17453,
0.0001147,17385,
0.00011475,17172,
0.0001148,17196,
0.00011485,16985,
0.0001149,17273,
0.00011495,17338,
0.000115,17224,
0.00011505,17074,
0.0001151,17165,
0.00011515,17203,
0.0001152,17435,
0.00011525,17359,
0.0001153,17324,
0.00011535,17114,
0.0001154,17653,
0.00011545,17095,
0.0001155,17199,
0.00011555,17541,
0.0001156,17196,
0.00011565,16974,
0.0001157,17277,
0.00011575,17301,
0.0001158,17211,
0.00011585,17366,
0.0001159,17533,
0.00011595,17238,
0.000116,17333,
0.00011605,17372,
0.0001161,17539,
0.00011615,17369,
0.0001162,17409,
0.00011625,17246,
0.0001163,17472,
0.00011635,17270,
0.0001164,17262,
0.00011645,17395,
0.0001165,17074,
0.00011655,17292,
0.0001166,17354,
0.00011665,17187,
0.0001167,17497,
0.00011675,17225,
0.0001168,17501,
0.00011685,17172,
0.0001169,17394,
0.00011695,17261,
0.000117,17447,
0.00011705,17568,
0.0001171,17418,
0.00011715,17565,
0.0001172,17476,
0.00011725,7258,
0.0001173,628,
0.00011735,192,
0.0001174,193,
0.00011745,191,
0.0001175,199,
0.00011755,177,
0.0001176,184,
0.00011765,491,
0.0001177,10964,
0.00011775,17049,
0.0001178,17114,
0.00011785,17312,
0.0001179,16861,
0.00011795,16956,
0.000118,16787,
0.00011805,16956,
0.0001181,16988,
0.00011815,16745,
0.0001182,16916,
0.00011825,17062,
0.0001183,16897,
0.00011835,17107,
0.0001184,16888,
0.00011845,17183,
0.0001185,16888,
0.00011855,16933,
0.0001186,17155,
0.00011865,17162,
0.0001187,16761,
0.00011875,17202,
0.0001188,16937,
0.00011885,17155,
0.0001189,17014,
0.00011895,16829,
0.000119,16958,
0.00011905,17173,
0.0001191,17139,
0.00011915,17070,
0.0001192,16870,
0.00011925,16975,
0.0001193,17081,
0.00011935,17301,
0.0001194,17200,
0.00011945,17052,
0.0001195,17317,
0.00011955,17351,
0.0001196,17216,
0.00011965,17157,
0.0001197,17364,
0.00011975,17222,
0.0001198,17453,
0.00011985,17138,
0.0001199,17297,
0.00011995,17243,
0.00012,17360,
0.00012005,17168,
0.0001201,17403,
0.00012015,17414,
0.0001202,17378,
0.00012025,17034,
0.0001203,17242,
0.00012035,17087,
0.0001204,17316,
0.00012045,17330,
0.0001205,17458,
0.00012055,17341,
0.0001206,17405,
0.00012065,17143,
0.0001207,17312,
0.00012075,17185,
0.0001208,17565,
0.00012085,17311,
0.0001209,17344,
0.00012095,17240,
0.000121,17343,
0.00012105,17545,
0.0001211,17256,
0.00012115,17267,
0.0001212,17342,
0.00012125,17273,
0.0001213,17377,
0.00012135,17260,
0.0001214,17527,
0.00012145,17176,
0.0001215,17369,
0.00012155,17434,
0.0001216,17466,
0.00012165,17242,
0.0001217,17410,
0.00012175,17440,
0.0001218,17410,
0.00012185,17302,
0.0001219,17211,
0.00012195,17280,
0.000122,17360,
0.00012205,17520,
0.0001221,17608,
0.00012215,17258,
0.0001222,17285,
0.00012225,17382,
0.0001223,17247,
0.00012235,17550,
0.0001224,17438,
0.00012245,17554,
0.0001225,17556,
0.00012255,17384,
0.0001226,17283,
0.00012265,16720,
0.0001227,4655,
0.00012275,436,
0.0001228,196,
0.00012285,193,
0.0001229,175,
0.00012295,183,
0.000123,171,
0.00012305,188,
0.0001231,506,
0.00012315,11121,
0.0001232,17192,
0.00012325,17334,
0.0001233,17287,
0.00012335,17230,
0.0001234,16794,
0.00012345,17107,
0.0001235,17075,
0.00012355,17356,
0.0001236,17080,
0.00012365,17201,
0.0001237,16904,
0.00012375,17110,
0.0001238,17320,
0.00012385,16990,
0.0001239,17110,
0.00012395,16990,
0.000124,16925,
0.00012405,17130,
0.0001241,17108,
0.00012415,16972,
0.0001242,17131,
0.00012425,16972,
0.0001243,17011,
0.00012435,17015,
0.0001244,17223,
0.00012445,17202,
0.0001245,17047,
0.00012455,17324,
0.0001246,17052,
0.00012465,17076,
0.0001247,17127,
0.00012475,17128,
0.0001248,17067,
0.00012485,17314,
0.0001249,17340,
0.00012495,17259,
0.000125,17412,
0.00012505,17356,
0.0001251,17251,
0.00012515,17303,
0.0001252,17158,
0.00012525,17385,
0.0001253,17031,
0.00012535,17317,
0.0001254,17253,
0.00012545,17372,
0.0001255,17128,
0.00012555,17475,
0.0001256,17182,
0.00012565,17353,
0.0001257,17323,
0.00012575,17220,
0.0001258,17511,
0.00012585,17452,
0.0001259,17230,
0.00012595,17336,
0.000126,17336,
0.00012605,17414,
0.0001261,17394,
0.00012615,17292,
0.0001262,17414,
0.00012625,17427,
0.0001263,17330,
0.00012635,17173,
0.0001264,17331,
0.00012645,17530,
0.0001265,17070,
0.00012655,17524,
0.0001266,17266,
0.00012665,17222,
0.0001267,17508,
0.00012675,17421,
0.0001268,17245,
0.00012685,17362,
0.0001269,17454,
0.00012695,17424,
0.000127,17251,
0.00012705,17262,
0.0001271,17513,
0.00012715,17425,
0.0001272,17397,
0.00012725,17505,
0.0001273,17229,
0.00012735,17491,
0.0001274,17247,
0.00012745,17316,
0.0001275,17384,
0.00012755,17377,
0.0001276,17335,
0.00012765,17549,
0.0001277,17280,
0.00012775,17493,
0.0001278,17388,
0.00012785,17278,
0.0001279,17336,
0.00012795,17323,
0.000128,17362,
0.00012805,17286,
0.0001281,16536,
0.00012815,4709,
0.0001282,424,
0.00012825,218,
0.0001283,167,
0.00012835,187,
0.0001284,170,
0.00012845,189,
0.0001285,201,
0.00012855,193,
0.0001286,8613,
0.00012865,16777,
0.0001287,17576,
0.00012875,17295,
0.0001288,17280,
0.00012885,17318,
0.0001289,17542,
0.00012895,17317,
0.000129,17268,
0.00012905,17316,
0.0001291,17272,
0.00012915,17274,
0.0001292,17195,
0.00012925,17210,
0.0001293,17277,
0.00012935,16923,
0.0001294,17058,
0.00012945,17212,
0.0001295,16820,
0.00012955,17199,
0.0001296,17432,
0.00012965,17339,
0.0001297,16849,
0.00012975,17293,
0.0001298,17088,
0.00012985,17287,
0.0001299,17047,
0.00012995,17229,
0.00013,17067,
0.00013005,17162,
0.0001301,17294,
0.00013015,17209,
0.0001302,17290,
0.00013025,17131,
0.0001303,17153,
0.00013035,17194,
0.0001304,17340,
0.00013045,17514,
0.0001305,17262,
0.00013055,17245,
0.0001306,17150,
