x0000,y0000
0.0001198,10135,
0.0001199,10352,
0.00012,10282,
0.0001201,10274,
0.0001202,10179,
0.0001203,10360,
0.0001204,10285,
0.0001205,10348,
0.0001206,10579,
0.0001207,10324,
0.0001208,10160,
0.0001209,10324,
0.000121,10210,
0.0001211,10086,
0.0001212,10203,
0.0001213,10213,
0.0001214,10254,
0.0001215,10179,
0.0001216,10241,
0.0001217,10284,
0.0001218,10095,
0.0001219,10158,
0.000122,10354,
0.0001221,10168,
0.0001222,10344,
0.0001223,10275,
0.0001224,10106,
0.0001225,10366,
0.0001226,10398,
0.0001227,10274,
0.0001228,10353,
0.0001229,10267,
0.000123,10135,
0.0001231,10269,
0.0001232,10248,
0.0001233,10164,
0.0001234,10228,
0.0001235,10364,
0.0001236,10264,
0.0001237,10184,
0.0001238,10273,
0.0001239,10124,
0.000124,10185,
0.0001241,10202,
0.0001242,10301,
0.0001243,10350,
0.0001244,10183,
0.0001245,10252,
0.0001246,10235,
0.0001247,10190,
0.0001248,10230,
0.0001249,10282,
0.000125,10250,
0.0001251,10256,
0.0001252,10251,
0.0001253,10380,
0.0001254,10430,
0.0001255,10197,
0.0001256,10231,
0.0001257,10137,
0.0001258,10222,
0.0001259,10343,
0.000126,10327,
0.0001261,10192,
0.0001262,10170,
0.0001263,10374,
0.0001264,10263,
0.0001265,10311,
0.0001266,10299,
0.0001267,10373,
0.0001268,10208,
0.0001269,10170,
0.000127,10116,
0.0001271,10192,
0.0001272,10196,
0.0001273,10368,
0.0001274,9973,
0.0001275,10330,
0.0001276,10245,
0.0001277,10170,
0.0001278,10340,
0.0001279,10279,
0.000128,10202,
0.0001281,10444,
0.0001282,10238,
0.0001283,10225,
0.0001284,10075,
0.0001285,10340,
0.0001286,10275,
0.0001287,10360,
0.0001288,10109,
0.0001289,10298,
0.000129,10123,
0.0001291,10229,
0.0001292,10332,
0.0001293,10214,
0.0001294,10332,
0.0001295,10078,
0.0001296,10025,
0.0001297,10162,
0.0001298,10329,
0.0001299,10358,
0.00013,10368,
0.0001301,10213,
0.0001302,10219,
0.0001303,10230,
0.0001304,10499,
