x0000,y0000
0.000755,206313.1735,
0.000756,206313.3218,
0.000757,206313.7841,
0.000758,206313.6507,
0.000759,206313.9003,
0.00076,206314.4271,
0.000761,206314.6226,
0.000762,206314.6367,
0.000763,206315.2941,
0.000764,206314.9792,
0.000765,206315.7211,
0.000766,206315.5342,
0.000767,206316.1536,
0.000768,206316.2166,
0.000769,206316.2385,
0.00077,206316.7947,
0.000771,206316.934,
0.000772,206317.3891,
0.000773,206317.3715,
0.000774,206317.4641,
0.000775,206317.2689,
0.000776,206317.861,
0.000777,206318.0291,
0.000778,206318.419,
0.000779,206318.596,
0.00078,206318.7119,
0.000781,206318.8328,
0.000782,206319.1671,
0.000783,206318.9591,
0.000784,206319.0092,
0.000785,206319.5607,
0.000786,206320.0668,
0.000787,206319.7346,
0.000788,206320.0488,
0.000789,206320.3407,
0.00079,206320.1649,
0.000791,206320.4359,
0.000792,206320.8599,
0.000793,206320.6241,
0.000794,206320.5341,
0.000795,206321.0386,
0.000796,206321.1225,
0.000797,206320.9805,
0.000798,206321.4266,
0.000799,206321.4926,
0.0008,206321.5952,
0.000801,206321.4145,
0.000802,126145.144,
0.000803,206234.5017,
0.000804,206266.6352,
0.000805,206281.9995,
0.000806,206286.1219,
0.000807,206288.5233,
0.000808,206287.9182,
0.000809,206288.3163,
0.00081,206288.7145,
0.000811,206289.7584,
0.000812,206291.1079,
0.000813,206291.5679,
0.000814,206292.5248,
0.000815,206293.6037,
0.000816,206294.6394,
0.000817,206295.4508,
0.000818,206296.3821,
0.000819,206297.3805,
0.00082,206298.4663,
0.000821,206298.722,
0.000822,206299.7825,
0.000823,206300.1165,
0.000824,206301.0672,
0.000825,206301.8115,
0.000826,206302.13,
0.000827,206302.5771,
0.000828,206303.4278,
0.000829,206303.6239,
0.00083,206304.525,
0.000831,206304.9109,
0.000832,206305.497,
0.000833,206306.3869,
0.000834,206306.6506,
0.000835,206307.0912,
0.000836,206307.4413,
0.000837,206307.7427,
0.000838,206308.4761,
0.000839,206308.7466,
0.00084,206309.3252,
0.000841,206309.7825,
0.000842,206309.7788,
0.000843,206310.1846,
0.000844,206310.4364,
0.000845,206311.1558,
0.000846,206311.2944,
0.000847,206311.7482,
0.000848,206312.2353,
0.000849,206312.4004,
0.00085,206312.5652,
0.000851,206313.5237,
0.000852,206312.9979,
0.000853,206313.5289,
0.000854,206313.9118,
0.000855,206314.2408,
0.000856,206314.6259,
0.000857,206315.0419,
0.000858,206314.8137,
0.000859,206315.4356,
0.00086,206315.9124,
0.000861,206315.7253,
0.000862,206316.1966,
0.000863,206316.314,
0.000864,206316.3472,
0.000865,206316.6483,
0.000866,206316.72,
0.000867,206316.8063,
0.000868,206317.086,
0.000869,206317.6145,
0.00087,206317.5063,
0.000871,206318.2723,
0.000872,206318.1884,
0.000873,206318.1738,
0.000874,206318.6428,
0.000875,206318.7998,
0.000876,206318.6105,
0.000877,206319.1082,
0.000878,206319.3317,
0.000879,206319.3897,
0.00088,206319.4746,
0.000881,206319.6258,
0.000882,206320.0106,
0.000883,206320.0647,
0.000884,206319.9204,
0.000885,206320.0649,
0.000886,206320.4655,
0.000887,206320.6419,
0.000888,206320.1884,
0.000889,206320.6032,
0.00089,206320.9538,
0.000891,206321.1362,
0.000892,206320.8411,
0.000893,206321.214,
0.000894,206321.1314,
0.000895,206321.4971,
0.000896,206321.5729,
0.000897,206321.9164,
0.000898,206321.7436,
0.000899,206322.3055,
0.0009,206322.052,
0.000901,206322.4407,
0.000902,122059.0129,
0.000903,200256.9439,
0.000904,206256.915,
0.000905,206278.605,
0.000906,206288.0465,
0.000907,206291.1687,
0.000908,206292.5969,
0.000909,206292.1607,
0.00091,206292.1199,
0.000911,206292.6852,
0.000912,206293.4088,
0.000913,206294.1946,
0.000914,206295.1579,
0.000915,206295.7974,
0.000916,206296.4565,
0.000917,206297.1462,
0.000918,206297.9338,
0.000919,206299.1954,
0.00092,206299.6664,
0.000921,206300.2093,
0.000922,206301.5386,
0.000923,206302.2254,
0.000924,206302.3651,
0.000925,206303.1218,
0.000926,206303.6577,
0.000927,206304.297,
0.000928,206305.0159,
0.000929,206305.5886,
0.00093,206306.5226,
0.000931,206306.7642,
0.000932,206307.2194,
0.000933,206307.421,
0.000934,206308.205,
0.000935,206308.7556,
0.000936,206308.8947,
0.000937,206309.1889,
0.000938,206310.2158,
0.000939,206310.2466,
0.00094,206310.814,
0.000941,206310.9242,
0.000942,206311.4374,
0.000943,206311.6702,
0.000944,206311.9714,
0.000945,206312.5588,
0.000946,206312.7467,
0.000947,206313.0298,
0.000948,206313.6353,
0.000949,206313.5828,
0.00095,206313.8966,
0.000951,206314.0509,
0.000952,206314.3677,
0.000953,206314.8786,
0.000954,206315.6077,
0.000955,206315.4701,
0.000956,206315.6693,
0.000957,206315.996,
0.000958,206315.9482,
0.000959,206316.4998,
0.00096,206316.5826,
0.000961,206316.8889,
0.000962,206316.8903,
0.000963,206317.3003,
0.000964,206317.3319,
0.000965,206317.5483,
0.000966,206317.6494,
0.000967,206318.1913,
0.000968,206318.5709,
0.000969,206318.5876,
0.00097,206318.6003,
